"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"g16","srprec",1,"06001","06001421100","421100","HAYWARD",1074,1076
"g16","srprec",1,"06001","06001421200","421200","HAYWARD",753,753
"g16","srprec",1,"06001","06001421300","421300","HAYWARD",867,867
"g16","srprec",1,"06001","06001421400","421400","HAYWARD",1369,1369
"g16","srprec",1,"06001","06001421510","421510","HAYWARD",1128,1129
"g16","srprec",1,"06001","06001421700","421700","HAYWARD",1623,1623
"g16","srprec",1,"06001","06001421900","421900","HAYWARD",1491,1491
"g16","srprec",1,"06001","06001422000","422000","HAYWARD",1198,1198
"g16","srprec",1,"06001","06001422100","422100","HAYWARD",1345,1345
"g16","srprec",1,"06001","06001422300","422300","HAYWARD",1579,1580
"g16","srprec",1,"06001","06001422600","422600","HAYWARD",1783,1783
"g16","srprec",1,"06001","06001422700","422700","HAYWARD",1276,1276
"g16","srprec",1,"06001","06001422810","422810","HAYWARD",1058,1058
"g16","srprec",1,"06001","06001422900","422900","HAYWARD",1271,1271
"g16","srprec",1,"06001","06001422910","422910","HAYWARD",1620,1620
"g16","srprec",1,"06001","06001422920","422920","HAYWARD",1132,1132
"g16","srprec",1,"06001","06001423000","423000","HAYWARD",1043,1043
"g16","srprec",1,"06001","06001423100","423100","HAYWARD",1022,1022
"g16","srprec",1,"06001","06001423400","423400","HAYWARD",878,878
"g16","srprec",1,"06001","06001423500","423500","HAYWARD",654,654
"g16","srprec",1,"06001","06001423600","423600","HAYWARD",697,698
"g16","srprec",1,"06001","06001423610","423610","HAYWARD",1665,1665
"g16","srprec",1,"06001","06001423710","423710","HAYWARD",1108,1108
"g16","srprec",1,"06001","06001424000","424000","HAYWARD",1516,1516
"g16","srprec",1,"06001","06001424100","424100","HAYWARD",752,752
"g16","srprec",1,"06001","06001424300","424300","HAYWARD",1584,1584
"g16","srprec",1,"06001","06001424400","424400","HAYWARD",1247,1248
"g16","srprec",1,"06001","06001430170","430170","HAYWARD",1447,1447
"g16","srprec",1,"06001","06001430400","430400","HAYWARD",476,476
"g16","srprec",1,"06001","06001430600","430600","HAYWARD",1378,1379
"g16","srprec",1,"06001","06001430700","430700","CASTRO VALLEY",430,807
"g16","srprec",1,"06001","06001430900","430900","HAYWARD",855,855
"g16","srprec",1,"06001","06001431100","431100","HAYWARD",1269,1269
"g16","srprec",1,"06001","06001431800","431800","HAYWARD",1370,1370
"g16","srprec",1,"06001","06001432010","432010","HAYWARD",1681,1681
"g16","srprec",1,"06001","06001432110","432110","HAYWARD",1516,1516
"g16","srprec",1,"06001","06001432200","432200","HAYWARD",1148,1148
"g16","srprec",1,"06001","06001432300","432300","HAYWARD",1503,1504
"g16","srprec",1,"06001","06001432400","432400","HAYWARD",1380,1380
"g16","srprec",1,"06001","06001432600","432600","HAYWARD",858,858
"g16","srprec",1,"06001","06001432700","432700","HAYWARD",1559,1559
"g16","srprec",1,"06001","06001432810","432810","HAYWARD",969,969
"g16","srprec",1,"06001","06001432900","432900","HAYWARD",1124,1124
"g16","srprec",1,"06001","06001433100","433100","HAYWARD",1266,1266
"g16","srprec",1,"06001","06001433200","433200","HAYWARD",879,879
"g16","srprec",1,"06001","06001433400","433400","HAYWARD",1249,1249
"g16","srprec",1,"06001","06001433500","433500","HAYWARD",1510,1510
"g16","srprec",1,"06001","06001433610","433610","HAYWARD",1336,1336
"g16","srprec",1,"06001","06001433700","433700","HAYWARD",1384,1384
"g16","srprec",1,"06001","06001433900","433900","HAYWARD",460,461
"g16","srprec",1,"06001","06001440100","440100","SAN LORENZO",1296,1296
"g16","srprec",1,"06001","06001440300","440300","SAN LORENZO",1576,1576
"g16","srprec",1,"06001","06001440400","440400","SAN LORENZO",1717,1717
"g16","srprec",1,"06001","06001440610","440610","SAN LORENZO",1516,1516
"g16","srprec",1,"06001","06001440800","440800","SAN LORENZO",687,688
"g16","srprec",1,"06001","06001440900","440900","SAN LORENZO",1171,1171
"g16","srprec",1,"06001","06001441100","441100","SAN LORENZO",1771,1774
"g16","srprec",1,"06001","06001441300","441300","SAN LORENZO",765,825
"g16","srprec",1,"06001","06001441400","441400","HAYWARD",1070,1070
"g16","srprec",1,"06001","06001442100","442100","SAN LORENZO",1222,1801
"g16","srprec",1,"06001","06001442600","442600","SAN LORENZO",507,670
"g16","srprec",1,"06001","06001442700","442700","SAN LORENZO",1007,1007
"g16","srprec",1,"06001","06001443000","443000","HAYWARD",666,1068
"g16","srprec",1,"06001","06001443100","443100","SAN LORENZO",620,1099
"g16","srprec",1,"06001","06001443200","443200","SAN LEANDRO",557,846
"g16","srprec",1,"06001","06001443300","443300","SAN LEANDRO",1047,1047
"g16","srprec",1,"06001","06001443400","443400","SAN LEANDRO",1410,1410
"g16","srprec",1,"06001","06001443500","443500","SAN LEANDRO",1020,1020
"g16","srprec",1,"06001","06001447200","447200","SAN LEANDRO",1734,1738
"g16","srprec",1,"06001","06001447600","447600","SAN LEANDRO",590,952
"g16","srprec",1,"06001","06001450300","450300","SAN LEANDRO",1027,1027
"g16","srprec",1,"06001","06001450400","450400","SAN LEANDRO",1724,1724
"g16","srprec",1,"06001","06001450610","450610","SAN LEANDRO",945,945
"g16","srprec",1,"06001","06001450800","450800","SAN LEANDRO",1068,1068
"g16","srprec",1,"06001","06001451000","451000","SAN LEANDRO",1454,1454
"g16","srprec",1,"06001","06001451510","451510","SAN LEANDRO",1354,1355
"g16","srprec",1,"06001","06001451600","451600","SAN LEANDRO",1262,1262
"g16","srprec",1,"06001","06001451700","451700","SAN LEANDRO",1032,1032
"g16","srprec",1,"06001","06001452100","452100","SAN LEANDRO",1203,1203
"g16","srprec",1,"06001","06001452200","452200","SAN LEANDRO",1717,1718
"g16","srprec",1,"06001","06001452400","452400","SAN LEANDRO",1146,1146
"g16","srprec",1,"06001","06001452500","452500","SAN LEANDRO",887,888
"g16","srprec",1,"06001","06001453100","453100","SAN LEANDRO",1092,1092
"g16","srprec",1,"06001","06001453300","453300","SAN LEANDRO",740,740
"g16","srprec",1,"06001","06001453400","453400","SAN LEANDRO",1072,1072
"g16","srprec",1,"06001","06001453500","453500","SAN LEANDRO",1419,1419
"g16","srprec",1,"06001","06001453900","453900","SAN LEANDRO",1325,1325
"g16","srprec",1,"06001","06001453920","453920","SAN LEANDRO",986,987
"g16","srprec",1,"06001","06001454100","454100","SAN LEANDRO",1152,1152
"g16","srprec",1,"06001","06001454500","454500","SAN LEANDRO",931,931
"g16","srprec",1,"06001","06001455000","455000","SAN LEANDRO",648,648
"g16","srprec",1,"06001","06001455100","455100","SAN LEANDRO",871,871
"g16","srprec",1,"06001","06001455300","455300","SAN LEANDRO",993,993
"g16","srprec",1,"06001","06001455400","455400","SAN LEANDRO",1029,1029
"g16","srprec",1,"06001","06001455500","455500","SAN LEANDRO",615,615
"g16","srprec",1,"06001","06001455700","455700","SAN LEANDRO",543,543
"g16","srprec",1,"06001","06001455900","455900","SAN LEANDRO",1772,1772
"g16","srprec",1,"06001","06001456200","456200","SAN LEANDRO",1140,1140
"g16","srprec",1,"06001","06001456500","456500","SAN LEANDRO",747,747
"g16","srprec",1,"06001","06001456600","456600","SAN LEANDRO",1107,1107
"g16","srprec",1,"06001","06001456900","456900","SAN LEANDRO",697,697
"g16","srprec",1,"06001","06001457100","457100","SAN LEANDRO",852,854
"g16","srprec",1,"06001","06001457300","457300","SAN LEANDRO",985,985
"g16","srprec",1,"06001","06001457400","457400","SAN LEANDRO",798,798
"g16","srprec",1,"06001","06001457500","457500","SAN LEANDRO",1355,1355
"g16","srprec",1,"06001","06001457700","457700","SAN LEANDRO",988,989
"g16","srprec",1,"06001","06001457900","457900","SAN LEANDRO",886,886
"g16","srprec",1,"06001","06001458200","458200","SAN LEANDRO",1136,1136
"g16","srprec",1,"06001","06001458300","458300","SAN LEANDRO",1325,1325
"g16","srprec",1,"06001","06001458500","458500","SAN LEANDRO",835,836
"g16","srprec",1,"06001","06001458800","458800","SAN LEANDRO",1055,1055
"g16","srprec",1,"06001","06001458900","458900","SAN LEANDRO",747,747
"g16","srprec",1,"06001","06001470400","470400","CASTRO VALLEY",1215,1215
"g16","srprec",1,"06001","06001470600","470600","CASTRO VALLEY",968,968
"g16","srprec",1,"06001","06001470900","470900","CASTRO VALLEY",1273,1273
"g16","srprec",1,"06001","06001471300","471300","CASTRO VALLEY",930,930
"g16","srprec",1,"06001","06001471800","471800","CASTRO VALLEY",506,938
"g16","srprec",1,"06001","06001471900","471900","CASTRO VALLEY",925,942
"g16","srprec",1,"06001","06001472000","472000","CASTRO VALLEY",1157,1157
"g16","srprec",1,"06001","06001472200","472200","CASTRO VALLEY",1453,1453
"g16","srprec",1,"06001","06001472300","472300","CASTRO VALLEY",970,970
"g16","srprec",1,"06001","06001472400","472400","CASTRO VALLEY",1061,1061
"g16","srprec",1,"06001","06001472500","472500","CASTRO VALLEY",1300,1300
"g16","srprec",1,"06001","06001473300","473300","CASTRO VALLEY",1289,1289
"g16","srprec",1,"06001","06001473400","473400","CASTRO VALLEY",987,987
"g16","srprec",1,"06001","06001473500","473500","CASTRO VALLEY",1292,1292
"g16","srprec",1,"06001","06001473600","473600","CASTRO VALLEY",529,529
"g16","srprec",1,"06001","06001473800","473800","CASTRO VALLEY",1218,1218
"g16","srprec",1,"06001","06001473900","473900","CASTRO VALLEY",1210,1210
"g16","srprec",1,"06001","06001474010","474010","CASTRO VALLEY",898,898
"g16","srprec",1,"06001","06001474020","474020","CASTRO VALLEY",1296,1296
"g16","srprec",1,"06001","06001474300","474300","CASTRO VALLEY",947,947
"g16","srprec",1,"06001","06001474500","474500","CASTRO VALLEY",1316,1316
"g16","srprec",1,"06001","06001474600","474600","CASTRO VALLEY",840,840
"g16","srprec",1,"06001","06001474700","474700","CASTRO VALLEY",679,679
"g16","srprec",1,"06001","06001474900","474900","CASTRO VALLEY",1475,1475
"g16","srprec",1,"06001","06001475000","475000","CASTRO VALLEY",770,770
"g16","srprec",1,"06001","06001475100","475100","CASTRO VALLEY",747,747
"g16","srprec",1,"06001","06001475200","475200","CASTRO VALLEY",1111,1111
"g16","srprec",1,"06001","06001475500","475500","CASTRO VALLEY",1008,1008
"g16","srprec",1,"06001","06001475520","475520","CASTRO VALLEY",947,947
"g16","srprec",1,"06001","06001475540","475540","CASTRO VALLEY",1046,1046
"g16","srprec",1,"06001","06001476100","476100","CASTRO VALLEY",1170,1170
"g16","srprec",1,"06001","06001476110","476110","CASTRO VALLEY",900,958
"g16","srprec",1,"06001","06001481200","481200","HAYWARD",1619,1803
"g16","srprec",1,"06001","06001481410","481410","HAYWARD",594,594
"g16","srprec",1,"06001","06001481500","481500","HAYWARD",1050,1050
"g16","srprec",1,"06001","06001481800","481800","HAYWARD",1397,1397
"g16","srprec",1,"06001","06001483000","483000","HAYWARD",797,797
"g16","srprec",1,"06001","06001491000","491000","HAYWARD",957,957
"g16","srprec",1,"06001","06001491100","491100","HAYWARD",1595,1595
"g16","srprec",1,"06001","06001491200","491200","HAYWARD",1515,1515
"g16","srprec",1,"06001","06001491300","491300","HAYWARD",1483,1483
"g16","srprec",1,"06001","06001491500","491500","HAYWARD",848,848
"g16","srprec",1,"06001","06001500100","500100","LIVERMORE",1414,1414
"g16","srprec",1,"06001","06001500110","500110","LIVERMORE",1305,1305
"g16","srprec",1,"06001","06001500120","500120","LIVERMORE",684,684
"g16","srprec",1,"06001","06001500130","500130","LIVERMORE",1311,1311
"g16","srprec",1,"06001","06001500140","500140","LIVERMORE",1302,1302
"g16","srprec",1,"06001","06001500200","500200","LIVERMORE",1032,1032
"g16","srprec",1,"06001","06001500210","500210","LIVERMORE",845,845
"g16","srprec",1,"06001","06001500230","500230","LIVERMORE",755,755
"g16","srprec",1,"06001","06001500300","500300","LIVERMORE",958,958
"g16","srprec",1,"06001","06001500310","500310","LIVERMORE",1297,1297
"g16","srprec",1,"06001","06001500320","500320","LIVERMORE",834,834
"g16","srprec",1,"06001","06001500340","500340","LIVERMORE",753,753
"g16","srprec",1,"06001","06001500400","500400","LIVERMORE",1598,1598
"g16","srprec",1,"06001","06001500410","500410","LIVERMORE",1422,1422
"g16","srprec",1,"06001","06001500500","500500","LIVERMORE",1099,1099
"g16","srprec",1,"06001","06001500600","500600","LIVERMORE",847,847
"g16","srprec",1,"06001","06001500700","500700","LIVERMORE",1324,1324
"g16","srprec",1,"06001","06001500910","500910","LIVERMORE",737,737
"g16","srprec",1,"06001","06001501000","501000","LIVERMORE",1153,1153
"g16","srprec",1,"06001","06001501200","501200","LIVERMORE",760,760
"g16","srprec",1,"06001","06001501300","501300","LIVERMORE",962,962
"g16","srprec",1,"06001","06001501400","501400","LIVERMORE",1396,1396
"g16","srprec",1,"06001","06001501410","501410","LIVERMORE",854,854
"g16","srprec",1,"06001","06001501600","501600","LIVERMORE",1380,1380
"g16","srprec",1,"06001","06001501610","501610","LIVERMORE",1356,1356
"g16","srprec",1,"06001","06001501620","501620","LIVERMORE",954,954
"g16","srprec",1,"06001","06001501630","501630","LIVERMORE",1068,1068
"g16","srprec",1,"06001","06001501640","501640","LIVERMORE",1100,1100
"g16","srprec",1,"06001","06001501800","501800","LIVERMORE",1036,1036
"g16","srprec",1,"06001","06001501830","501830","LIVERMORE",1147,1147
"g16","srprec",1,"06001","06001501840","501840","LIVERMORE",972,972
"g16","srprec",1,"06001","06001501910","501910","LIVERMORE",958,958
"g16","srprec",1,"06001","06001502000","502000","LIVERMORE",798,798
"g16","srprec",1,"06001","06001502010","502010","LIVERMORE",662,662
"g16","srprec",1,"06001","06001502020","502020","LIVERMORE",1535,1535
"g16","srprec",1,"06001","06001502030","502030","LIVERMORE",662,662
"g16","srprec",1,"06001","06001502100","502100","LIVERMORE",865,865
"g16","srprec",1,"06001","06001502200","502200","LIVERMORE",796,796
"g16","srprec",1,"06001","06001502210","502210","LIVERMORE",920,920
"g16","srprec",1,"06001","06001502220","502220","LIVERMORE",1296,1296
"g16","srprec",1,"06001","06001502400","502400","LIVERMORE",900,900
"g16","srprec",1,"06001","06001502410","502410","LIVERMORE",718,718
"g16","srprec",1,"06001","06001502500","502500","LIVERMORE",884,884
"g16","srprec",1,"06001","06001502600","502600","LIVERMORE",1232,1232
"g16","srprec",1,"06001","06001502710","502710","LIVERMORE",833,833
"g16","srprec",1,"06001","06001502720","502720","LIVERMORE",995,995
"g16","srprec",1,"06001","06001502740","502740","LIVERMORE",1057,1057
"g16","srprec",1,"06001","06001502800","502800","LIVERMORE",888,888
"g16","srprec",1,"06001","06001502900","502900","LIVERMORE",985,985
"g16","srprec",1,"06001","06001502920","502920","LIVERMORE",1038,1038
"g16","srprec",1,"06001","06001520110","520110","PLEASANTON",831,831
"g16","srprec",1,"06001","06001520210","520210","PLEASANTON",994,994
"g16","srprec",1,"06001","06001520220","520220","PLEASANTON",1114,1114
"g16","srprec",1,"06001","06001520230","520230","PLEASANTON",1004,1004
"g16","srprec",1,"06001","06001520240","520240","PLEASANTON",1461,1461
"g16","srprec",1,"06001","06001520300","520300","PLEASANTON",1215,1215
"g16","srprec",1,"06001","06001520310","520310","PLEASANTON",674,674
"g16","srprec",1,"06001","06001520320","520320","PLEASANTON",922,922
"g16","srprec",1,"06001","06001520400","520400","PLEASANTON",1217,1217
"g16","srprec",1,"06001","06001520420","520420","PLEASANTON",1145,1145
"g16","srprec",1,"06001","06001520500","520500","PLEASANTON",769,769
"g16","srprec",1,"06001","06001520600","520600","PLEASANTON",1592,1593
"g16","srprec",1,"06001","06001520610","520610","PLEASANTON",902,902
"g16","srprec",1,"06001","06001520630","520630","PLEASANTON",666,666
"g16","srprec",1,"06001","06001520700","520700","PLEASANTON",1508,1508
"g16","srprec",1,"06001","06001520710","520710","PLEASANTON",827,827
"g16","srprec",1,"06001","06001520810","520810","PLEASANTON",747,748
"g16","srprec",1,"06001","06001520820","520820","PLEASANTON",1230,1230
"g16","srprec",1,"06001","06001520840","520840","PLEASANTON",1210,1210
"g16","srprec",1,"06001","06001520860","520860","PLEASANTON",1083,1083
"g16","srprec",1,"06001","06001520870","520870","PLEASANTON",924,924
"g16","srprec",1,"06001","06001521100","521100","PLEASANTON",1514,1514
"g16","srprec",1,"06001","06001521110","521110","PLEASANTON",965,965
"g16","srprec",1,"06001","06001521300","521300","PLEASANTON",1109,1110
"g16","srprec",1,"06001","06001521500","521500","PLEASANTON",1067,1067
"g16","srprec",1,"06001","06001522000","522000","PLEASANTON",882,882
"g16","srprec",1,"06001","06001522020","522020","PLEASANTON",924,924
"g16","srprec",1,"06001","06001522110","522110","PLEASANTON",1578,1578
"g16","srprec",1,"06001","06001522120","522120","PLEASANTON",1249,1249
"g16","srprec",1,"06001","06001522130","522130","PLEASANTON",850,850
"g16","srprec",1,"06001","06001522140","522140","PLEASANTON",707,707
"g16","srprec",1,"06001","06001522150","522150","PLEASANTON",1455,1455
"g16","srprec",1,"06001","06001522200","522200","PLEASANTON",656,656
"g16","srprec",1,"06001","06001522400","522400","PLEASANTON",649,649
"g16","srprec",1,"06001","06001523100","523100","PLEASANTON",543,543
"g16","srprec",1,"06001","06001523110","523110","PLEASANTON",1622,1622
"g16","srprec",1,"06001","06001523120","523120","PLEASANTON",601,601
